Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Offers Regression,Chrome 77.0.3865.90,,,2019-10-11 12:10:36,2019-10-11 12:15:30,4m - 53.512s,INCOMPLETE
,,,,,,,
Test Cases/Test Scenarios/Regression/Login/GSM Login,Chrome 77.0.3865.90,,,2019-10-11 12:10:37,2019-10-11 12:11:46,1m - 8.827s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-11 12:10:37,2019-10-11 12:10:49,11.624s,PASSED
"navigateToUrl(""https://sandbox.gsm.auto/logout"")",Chrome 77.0.3865.90,,,2019-10-11 12:10:49,2019-10-11 12:11:03,14.523s,PASSED
"click(findTestObject(""Object Repository/GSM Login/Page_GSM Portal/button_Log in""))",Chrome 77.0.3865.90,,,2019-10-11 12:11:03,2019-10-11 12:11:25,21.835s,PASSED
delay(3),Chrome 77.0.3865.90,,,2019-10-11 12:11:25,2019-10-11 12:11:28,3.040s,PASSED
"setText(findTestObject(""Object Repository/GSM Login/Page_GSM Login/input_Email Address_email""), ""sankaran@totient.co.in"")",Chrome 77.0.3865.90,,,2019-10-11 12:11:28,2019-10-11 12:11:35,6.595s,PASSED
"setEncryptedText(findTestObject(""Object Repository/GSM Login/Page_GSM Login/input_Password_password""), ""4bOuNFpH31s4Qkh1shYRow=="")",Chrome 77.0.3865.90,,,2019-10-11 12:11:35,2019-10-11 12:11:41,6.447s,PASSED
"click(findTestObject(""Object Repository/GSM Login/Page_GSM Login/button_Log In""))",Chrome 77.0.3865.90,,,2019-10-11 12:11:41,2019-10-11 12:11:46,4.246s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Regression/Offers/Create Offer,Chrome 77.0.3865.90,,,2019-10-11 12:11:46,2019-10-11 12:13:36,1m - 50.342s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Dashboard/div_Content""))",Chrome 77.0.3865.90,,,2019-10-11 12:11:46,2019-10-11 12:11:58,12.529s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.90,,,2019-10-11 12:11:58,2019-10-11 12:12:03,4.361s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/a_New Offer""))",Chrome 77.0.3865.90,,,2019-10-11 12:12:03,2019-10-11 12:12:10,6.743s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/input_Offer Name_name""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 12:12:10,2019-10-11 12:12:23,13.928s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/input_Marketing Category_marketingCategory""))",Chrome 77.0.3865.90,,,2019-10-11 12:12:23,2019-10-11 12:12:28,4.262s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Offer Description_description""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 12:12:28,2019-10-11 12:12:34,6.318s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_a""), ""ab"")",Chrome 77.0.3865.90,,,2019-10-11 12:12:34,2019-10-11 12:12:34,0.003s,NOT_RUN
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_ab""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 12:12:34,2019-10-11 12:12:34,0.002s,NOT_RUN
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Select""))",Chrome 77.0.3865.90,,,2019-10-11 12:12:34,2019-10-11 12:12:38,4.245s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/a_English (US)""))",Chrome 77.0.3865.90,,,2019-10-11 12:12:38,2019-10-11 12:12:43,4.304s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/button_Next""))",Chrome 77.0.3865.90,,,2019-10-11 12:12:43,2019-10-11 12:12:47,4.288s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Title_title""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 12:12:47,2019-10-11 12:12:58,10.628s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_a_1""), ""ab"")",Chrome 77.0.3865.90,,,2019-10-11 12:12:58,2019-10-11 12:12:58,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_ab_1""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 12:12:58,2019-10-11 12:12:58,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Subtitle_subtitle""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 12:12:58,2019-10-11 12:13:04,6.381s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_a_2""), ""ab"")",Chrome 77.0.3865.90,,,2019-10-11 12:13:04,2019-10-11 12:13:04,0.001s,NOT_RUN
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_ab_2""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 12:13:04,2019-10-11 12:13:04,0.002s,NOT_RUN
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Body_body""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 12:13:04,2019-10-11 12:13:10,6.357s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_a_3""), ""ab"")",Chrome 77.0.3865.90,,,2019-10-11 12:13:10,2019-10-11 12:13:10,0.002s,NOT_RUN
