Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Offers Regression,Chrome 77.0.3865.90,,,2019-10-11 12:18:49,2019-10-11 12:22:04,3m - 14.513s,INCOMPLETE
,,,,,,,
Test Cases/Test Scenarios/Regression/Login/GSM Login,Chrome 77.0.3865.90,,,2019-10-11 12:18:50,2019-10-11 12:19:21,31.761s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-11 12:18:50,2019-10-11 12:19:00,9.637s,PASSED
"navigateToUrl(""https://sandbox.gsm.auto/logout"")",Chrome 77.0.3865.90,,,2019-10-11 12:19:00,2019-10-11 12:19:04,4.225s,PASSED
"click(findTestObject(""Object Repository/GSM Login/Page_GSM Portal/button_Log in""))",Chrome 77.0.3865.90,,,2019-10-11 12:19:04,2019-10-11 12:19:09,5.055s,PASSED
delay(3),Chrome 77.0.3865.90,,,2019-10-11 12:19:09,2019-10-11 12:19:12,3.043s,PASSED
"setText(findTestObject(""Object Repository/GSM Login/Page_GSM Login/input_Email Address_email""), ""sankaran@totient.co.in"")",Chrome 77.0.3865.90,,,2019-10-11 12:19:12,2019-10-11 12:19:16,3.599s,PASSED
"setEncryptedText(findTestObject(""Object Repository/GSM Login/Page_GSM Login/input_Password_password""), ""4bOuNFpH31s4Qkh1shYRow=="")",Chrome 77.0.3865.90,,,2019-10-11 12:19:16,2019-10-11 12:19:19,3.418s,PASSED
"click(findTestObject(""Object Repository/GSM Login/Page_GSM Login/button_Log In""))",Chrome 77.0.3865.90,,,2019-10-11 12:19:19,2019-10-11 12:19:21,2.262s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Regression/Offers/Create Offer,Chrome 77.0.3865.90,,,2019-10-11 12:19:21,2019-10-11 12:20:19,57.682s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Dashboard/div_Content""))",Chrome 77.0.3865.90,,,2019-10-11 12:19:22,2019-10-11 12:19:29,7.442s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.90,,,2019-10-11 12:19:29,2019-10-11 12:19:31,2.252s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/a_New Offer""))",Chrome 77.0.3865.90,,,2019-10-11 12:19:31,2019-10-11 12:19:34,2.245s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/input_Offer Name_name""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 12:19:34,2019-10-11 12:19:39,4.881s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/input_Marketing Category_marketingCategory""))",Chrome 77.0.3865.90,,,2019-10-11 12:19:39,2019-10-11 12:19:41,2.234s,PASSED
"setText(findTestObject(""Object Repository/Create Offer/Page_Offers/textarea_Offer Description_description""), ""abc"")",Chrome 77.0.3865.90,,,2019-10-11 12:19:41,2019-10-11 12:19:44,3.329s,PASSED
