Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Offers Regression,Chrome 77.0.3865.90,,,2019-10-11 11:38:49,2019-10-11 11:40:10,1m - 21.041s,INCOMPLETE
,,,,,,,
Test Cases/Test Scenarios/Regression/Login/GSM Login,Chrome 77.0.3865.90,,,2019-10-11 11:38:49,2019-10-11 11:39:10,20.534s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-11 11:38:50,2019-10-11 11:38:58,8.814s,PASSED
"navigateToUrl(""https://sandbox.gsm.auto/logout"")",Chrome 77.0.3865.90,,,2019-10-11 11:38:58,2019-10-11 11:39:02,3.388s,PASSED
"click(findTestObject(""Object Repository/GSM Login/Page_GSM Portal/button_Log in""))",Chrome 77.0.3865.90,,,2019-10-11 11:39:02,2019-10-11 11:39:05,3.673s,PASSED
delay(3),Chrome 77.0.3865.90,,,2019-10-11 11:39:05,2019-10-11 11:39:09,3.044s,PASSED
"setText(findTestObject(""Object Repository/GSM Login/Page_GSM Login/input_Email Address_email""), ""sankaran@totient.co.in"")",Chrome 77.0.3865.90,,,2019-10-11 11:39:09,2019-10-11 11:39:09,0.572s,PASSED
"setEncryptedText(findTestObject(""Object Repository/GSM Login/Page_GSM Login/input_Password_password""), ""4bOuNFpH31s4Qkh1shYRow=="")",Chrome 77.0.3865.90,,,2019-10-11 11:39:09,2019-10-11 11:39:09,0.358s,PASSED
"click(findTestObject(""Object Repository/GSM Login/Page_GSM Login/button_Log In""))",Chrome 77.0.3865.90,,,2019-10-11 11:39:09,2019-10-11 11:39:10,0.222s,PASSED
,,,,,,,
Test Cases/Test Scenarios/Regression/Offers/Create Offer,Chrome 77.0.3865.90,,,2019-10-11 11:39:10,2019-10-11 11:39:30,20.193s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Dashboard/div_Content""))",Chrome 77.0.3865.90,,,2019-10-11 11:39:10,2019-10-11 11:39:16,5.693s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Templates/a_Offers""))",Chrome 77.0.3865.90,,,2019-10-11 11:39:16,2019-10-11 11:39:16,0.711s,PASSED
"click(findTestObject(""Object Repository/Create Offer/Page_Offers/a_New Offer""))",Chrome 77.0.3865.90,,,2019-10-11 11:39:16,2019-10-11 11:39:17,0.695s,PASSED
